Battery History (0% used, 376 used of 256KB, 7 strings using 592):
                    0 (10) RESET:TIME: 2022-10-30-02-06-17
                    0 (1) 091 status=discharging health=good plug=none temp=340 volt=4146 charge=5494 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 091 top=u0a35:"com.android.chrome"
                    0 (2) 091 user=0:"0"
                    0 (2) 091 userfg=0:"0"
                +16ms (2) 091 stats=0:"dump"
             +2s084ms (2) 091 stats=0:"remove-uid"
             +2s255ms (3) 091 -audio stats=0:"remove-uid"
             +3s033ms (2) 091 stats=0:"remove-uid"
             +3s395ms (2) 091 stats=0:"remove-uid"
             +4s139ms (2) 091 stats=0:"remove-uid"
             +4s551ms (2) 091 stats=0:"remove-uid"
             +4s651ms (2) 091 stats=0:"remove-uid"
             +4s673ms (2) 091 stats=0:"remove-uid"
             +4s691ms (2) 091 stats=0:"remove-uid"
             +4s754ms (2) 091 stats=0:"remove-uid"
             +4s772ms (2) 091 stats=0:"remove-uid"
             +4s815ms (2) 091 stats=0:"remove-uid"
             +4s955ms (2) 091 stats=0:"remove-uid"
             +5s232ms (2) 091 stats=0:"remove-uid"
             +5s237ms (2) 091 stats=0:"remove-uid"
             +5s245ms (2) 091 stats=0:"remove-uid"
             +5s949ms (2) 091 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s960ms (2) 091 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s404ms (2) 091 stats=0:"remove-uid"
            +43s201ms (2) 091 stats=0:"remove-uid"
            +44s392ms (2) 091 stats=0:"remove-uid"
            +45s831ms (2) 091 stats=0:"remove-uid"
            +47s497ms (2) 091 stats=0:"remove-uid"
            +49s359ms (2) 091 stats=0:"remove-uid"
            +51s501ms (2) 091 stats=0:"remove-uid"
            +53s951ms (2) 091 stats=0:"remove-uid"
            +56s637ms (2) 091 stats=0:"remove-uid"
            +58s006ms (2) 091 +tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
            +59s591ms (2) 091 stats=0:"remove-uid"
          +1m08s025ms (2) 091 -tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
          +1m11s106ms (2) 091 -top=u0a35:"com.android.chrome"
          +1m11s106ms (2) 091 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m11s280ms (3) 091 +audio stats=0:"remove-uid"
          +1m11s303ms (3) 091 -audio stats=0:"remove-uid"
          +1m11s316ms (2) 091 +audio
          +1m15s979ms (2) 091 stats=0:"dump"
