Battery History (0% used, 316 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-11-01-00-59-39
                    0 (1) 081 status=discharging health=good plug=none temp=338 volt=4093 charge=5292 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 081 top=u0a35:"com.android.chrome"
                    0 (2) 081 user=0:"0"
                    0 (2) 081 userfg=0:"0"
                +23ms (2) 081 stats=0:"dump"
             +2s388ms (2) 081 stats=0:"remove-uid"
             +2s449ms (2) 081 stats=0:"remove-uid"
             +2s513ms (3) 081 -audio stats=0:"remove-uid"
             +3s871ms (2) 081 stats=0:"remove-uid"
             +4s129ms (2) 081 stats=0:"remove-uid"
             +5s132ms (2) 081 stats=0:"remove-uid"
             +5s142ms (2) 081 stats=0:"remove-uid"
             +5s210ms (2) 081 stats=0:"remove-uid"
             +5s449ms (2) 081 stats=0:"remove-uid"
             +5s461ms (2) 081 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s469ms (2) 081 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s535ms (2) 081 stats=0:"remove-uid"
            +41s332ms (2) 081 stats=0:"remove-uid"
            +43s273ms (2) 081 stats=0:"remove-uid"
            +45s410ms (2) 081 stats=0:"remove-uid"
            +47s915ms (2) 081 stats=0:"remove-uid"
            +50s698ms (2) 081 stats=0:"remove-uid"
            +53s877ms (2) 081 stats=0:"remove-uid"
            +54s190ms (2) 081 stats=0:"remove-uid"
            +54s862ms (2) 081 stats=0:"remove-uid"
            +56s107ms (2) 081 stats=0:"remove-uid"
            +57s223ms (2) 081 stats=0:"remove-uid"
          +1m15s272ms (2) 081 -top=u0a35:"com.android.chrome"
          +1m15s272ms (2) 081 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m15s413ms (2) 081 stats=0:"remove-uid"
          +1m15s464ms (3) 081 +audio stats=0:"remove-uid"
          +1m15s529ms (2) 081 -audio
          +1m15s540ms (2) 081 +audio
          +1m20s628ms (2) 081 stats=0:"dump"
