Battery History (0% used, 344 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-11-02-15-09-03
                    0 (1) 082 status=discharging health=good plug=none temp=320 volt=4111 charge=5437 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 082 top=u0a35:"com.android.chrome"
                    0 (2) 082 user=0:"0"
                    0 (2) 082 userfg=0:"0"
                +33ms (2) 082 stats=0:"dump"
             +2s739ms (2) 082 -audio
             +4s204ms (2) 082 stats=0:"remove-uid"
             +4s226ms (2) 082 stats=0:"remove-uid"
             +4s545ms (2) 082 stats=0:"remove-uid"
             +4s561ms (2) 082 stats=0:"remove-uid"
             +4s951ms (2) 082 stats=0:"remove-uid"
             +4s966ms (2) 082 stats=0:"remove-uid"
             +5s002ms (2) 082 stats=0:"remove-uid"
             +5s080ms (2) 082 stats=0:"remove-uid"
             +5s098ms (2) 082 stats=0:"remove-uid"
             +5s198ms (2) 082 stats=0:"remove-uid"
             +5s204ms (2) 082 stats=0:"remove-uid"
             +5s705ms (2) 082 stats=0:"remove-uid"
             +5s727ms (2) 082 stats=0:"remove-uid"
             +5s735ms (2) 082 stats=0:"remove-uid"
             +5s838ms (2) 082 stats=0:"remove-uid"
             +5s925ms (2) 082 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s932ms (2) 082 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s478ms (2) 082 stats=0:"remove-uid"
            +43s832ms (2) 082 stats=0:"remove-uid"
            +45s532ms (2) 082 stats=0:"remove-uid"
            +47s501ms (2) 082 stats=0:"remove-uid"
            +49s831ms (2) 082 stats=0:"remove-uid"
            +52s385ms (2) 082 stats=0:"remove-uid"
            +55s440ms (2) 082 stats=0:"remove-uid"
            +58s999ms (2) 082 stats=0:"remove-uid"
          +1m02s719ms (2) 082 stats=0:"remove-uid"
          +1m06s696ms (2) 082 stats=0:"remove-uid"
          +1m17s090ms (2) 082 -top=u0a35:"com.android.chrome"
          +1m17s090ms (2) 082 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m17s259ms (2) 082 stats=0:"remove-uid"
          +1m17s308ms (3) 082 +audio stats=0:"remove-uid"
          +1m22s448ms (2) 082 stats=0:"dump"
