Battery History (0% used, 388 used of 256KB, 7 strings using 644):
                    0 (10) RESET:TIME: 2022-10-29-15-26-12
                    0 (1) 100 status=discharging health=good plug=none temp=355 volt=4246 charge=6062 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 100 top=u0a35:"com.android.chrome"
                    0 (2) 100 user=0:"0"
                    0 (2) 100 userfg=0:"0"
                +12ms (2) 100 stats=0:"dump"
             +2s199ms (3) 100 -audio stats=0:"remove-uid"
             +3s800ms (2) 100 stats=0:"remove-uid"
             +3s965ms (2) 100 +job=u0a24:"com.google.android.googlequicksearchbox/com.google.android.apps.gsa.tasks.BackgroundTasksJobService"
             +4s909ms (2) 100 stats=0:"remove-uid"
             +4s939ms (2) 100 stats=0:"remove-uid"
             +4s958ms (2) 100 stats=0:"remove-uid"
             +4s962ms (2) 100 stats=0:"remove-uid"
             +4s970ms (2) 100 stats=0:"remove-uid"
             +5s031ms (2) 100 stats=0:"remove-uid"
             +5s075ms (2) 100 -job=u0a24:"com.google.android.googlequicksearchbox/com.google.android.apps.gsa.tasks.BackgroundTasksJobService"
             +5s127ms (2) 100 stats=0:"remove-uid"
             +5s149ms (2) 100 stats=0:"remove-uid"
             +5s155ms (2) 100 stats=0:"remove-uid"
             +5s161ms (2) 100 stats=0:"remove-uid"
             +5s164ms (2) 100 stats=0:"remove-uid"
             +5s169ms (2) 100 stats=0:"remove-uid"
             +5s173ms (2) 100 stats=0:"remove-uid"
             +5s180ms (2) 100 stats=0:"remove-uid"
             +5s250ms (2) 100 stats=0:"remove-uid"
             +5s478ms (2) 100 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s498ms (2) 100 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s565ms (2) 100 stats=0:"remove-uid"
            +43s155ms (2) 100 stats=0:"remove-uid"
            +43s988ms (2) 100 stats=0:"remove-uid"
            +45s130ms (2) 100 stats=0:"remove-uid"
            +46s520ms (2) 100 stats=0:"remove-uid"
            +48s096ms (2) 100 stats=0:"remove-uid"
            +49s920ms (2) 100 stats=0:"remove-uid"
            +52s042ms (2) 100 stats=0:"remove-uid"
            +54s393ms (2) 100 stats=0:"remove-uid"
            +56s961ms (2) 100 stats=0:"remove-uid"
          +1m25s538ms (2) 100 -top=u0a35:"com.android.chrome"
          +1m25s538ms (2) 100 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m25s702ms (2) 100 stats=0:"remove-uid"
          +1m25s756ms (3) 100 +audio stats=0:"remove-uid"
          +1m25s821ms (2) 100 -audio
          +1m25s830ms (2) 100 +audio
          +1m30s453ms (2) 100 stats=0:"dump"
