Battery History (0% used, 372 used of 256KB, 7 strings using 592):
                    0 (10) RESET:TIME: 2022-10-30-23-28-53
                    0 (1) 056 status=discharging health=good plug=none temp=357 volt=3870 charge=3667 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 056 top=u0a35:"com.android.chrome"
                    0 (2) 056 user=0:"0"
                    0 (2) 056 userfg=0:"0"
                +16ms (2) 056 stats=0:"dump"
             +1s925ms (2) 056 stats=0:"remove-uid"
             +2s118ms (3) 056 -audio stats=0:"remove-uid"
             +2s780ms (2) 056 stats=0:"remove-uid"
             +2s927ms (2) 056 stats=0:"remove-uid"
             +3s357ms (2) 056 stats=0:"remove-uid"
             +3s597ms (2) 056 stats=0:"remove-uid"
             +3s612ms (2) 056 stats=0:"remove-uid"
             +3s643ms (2) 056 stats=0:"remove-uid"
             +3s699ms (2) 056 stats=0:"remove-uid"
             +3s710ms (2) 056 stats=0:"remove-uid"
             +4s062ms (2) 056 stats=0:"remove-uid"
             +4s109ms (2) 056 stats=0:"remove-uid"
             +4s343ms (2) 056 stats=0:"remove-uid"
             +4s348ms (2) 056 stats=0:"remove-uid"
             +4s378ms (2) 056 stats=0:"remove-uid"
             +4s465ms (2) 056 stats=0:"remove-uid"
             +4s485ms (2) 056 stats=0:"remove-uid"
             +5s798ms (2) 056 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s810ms (2) 056 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s447ms (2) 056 stats=0:"remove-uid"
            +43s527ms (2) 056 stats=0:"remove-uid"
            +44s883ms (2) 056 stats=0:"remove-uid"
            +46s520ms (2) 056 stats=0:"remove-uid"
            +48s383ms (2) 056 stats=0:"remove-uid"
            +50s630ms (2) 056 stats=0:"remove-uid"
            +53s172ms (2) 056 stats=0:"remove-uid"
            +56s008ms (2) 056 stats=0:"remove-uid"
            +59s333ms (2) 056 stats=0:"remove-uid"
          +1m02s900ms (2) 056 stats=0:"remove-uid"
          +1m16s800ms (2) 056 +tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
          +1m25s799ms (2) 056 -top=u0a35:"com.android.chrome"
          +1m25s799ms (2) 056 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m25s829ms (2) 056 stats=0:"remove-uid"
          +1m25s929ms (3) 056 +audio stats=0:"remove-uid"
          +1m26s839ms (2) 056 -tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
          +1m30s840ms (2) 056 stats=0:"dump"
