Battery History (0% used, 372 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-11-02-01-03-54
                    0 (1) 054 status=discharging health=good plug=none temp=310 volt=3755 charge=3659 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 054 top=u0a35:"com.android.chrome"
                    0 (2) 054 user=0:"0"
                    0 (2) 054 userfg=0:"0"
                 +8ms (2) 054 stats=0:"dump"
             +2s319ms (2) 054 stats=0:"remove-uid"
             +2s370ms (2) 054 stats=0:"remove-uid"
             +2s435ms (2) 054 stats=0:"remove-uid"
             +2s447ms (2) 054 stats=0:"remove-uid"
             +2s522ms (3) 054 -audio stats=0:"remove-uid"
             +2s821ms (2) 054 stats=0:"remove-uid"
             +2s829ms (2) 054 stats=0:"remove-uid"
             +4s297ms (2) 054 stats=0:"remove-uid"
             +4s391ms (2) 054 stats=0:"remove-uid"
             +4s594ms (2) 054 stats=0:"remove-uid"
             +4s883ms (2) 054 stats=0:"remove-uid"
             +4s895ms (2) 054 stats=0:"remove-uid"
             +4s899ms (2) 054 stats=0:"remove-uid"
             +4s902ms (2) 054 stats=0:"remove-uid"
             +4s906ms (2) 054 stats=0:"remove-uid"
             +5s075ms (2) 054 stats=0:"remove-uid"
             +5s241ms (2) 054 stats=0:"remove-uid"
             +5s267ms (2) 054 stats=0:"remove-uid"
             +5s271ms (2) 054 stats=0:"remove-uid"
             +5s418ms (2) 054 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s427ms (2) 054 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +43s299ms (2) 054 stats=0:"remove-uid"
            +45s153ms (2) 054 stats=0:"remove-uid"
            +47s351ms (2) 054 stats=0:"remove-uid"
            +49s860ms (2) 054 stats=0:"remove-uid"
            +52s652ms (2) 054 stats=0:"remove-uid"
            +55s780ms (2) 054 stats=0:"remove-uid"
            +59s507ms (2) 054 stats=0:"remove-uid"
          +1m03s419ms (2) 054 stats=0:"remove-uid"
          +1m07s623ms (2) 054 stats=0:"remove-uid"
          +1m12s082ms (2) 054 stats=0:"remove-uid"
          +1m14s082ms (2) 054 -top=u0a35:"com.android.chrome"
          +1m14s082ms (2) 054 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m14s399ms (3) 054 +audio stats=0:"remove-uid"
          +1m14s546ms (2) 054 stats=0:"remove-uid"
          +1m19s320ms (2) 054 stats=0:"dump"
