Battery History (0% used, 372 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-10-31-05-06-16
                    0 (1) 095 status=discharging health=good plug=none temp=264 volt=4272 charge=6172 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 095 top=u0a35:"com.android.chrome"
                    0 (2) 095 user=0:"0"
                    0 (2) 095 userfg=0:"0"
                +24ms (2) 095 stats=0:"dump"
             +2s291ms (2) 095 stats=0:"remove-uid"
             +2s315ms (2) 095 stats=0:"remove-uid"
             +2s361ms (3) 095 -audio stats=0:"remove-uid"
             +3s605ms (2) 095 stats=0:"remove-uid"
             +3s680ms (2) 095 stats=0:"remove-uid"
             +3s737ms (2) 095 stats=0:"remove-uid"
             +4s189ms (2) 095 stats=0:"remove-uid"
             +4s702ms (2) 095 stats=0:"remove-uid"
             +5s220ms (2) 095 stats=0:"remove-uid"
             +5s228ms (2) 095 stats=0:"remove-uid"
             +5s244ms (2) 095 stats=0:"remove-uid"
             +5s260ms (2) 095 stats=0:"remove-uid"
             +5s276ms (2) 095 stats=0:"remove-uid"
             +5s291ms (2) 095 stats=0:"remove-uid"
             +5s342ms (2) 095 stats=0:"remove-uid"
             +5s348ms (2) 095 stats=0:"remove-uid"
             +5s363ms (2) 095 stats=0:"remove-uid"
             +5s369ms (2) 095 stats=0:"remove-uid"
             +5s617ms (2) 095 stats=0:"remove-uid"
             +5s962ms (2) 095 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s968ms (2) 095 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +43s904ms (2) 095 stats=0:"remove-uid"
            +45s111ms (2) 095 stats=0:"remove-uid"
            +46s708ms (2) 095 stats=0:"remove-uid"
            +48s543ms (2) 095 stats=0:"remove-uid"
            +50s663ms (2) 095 stats=0:"remove-uid"
            +53s002ms (2) 095 stats=0:"remove-uid"
            +55s552ms (2) 095 stats=0:"remove-uid"
            +58s470ms (2) 095 stats=0:"remove-uid"
          +1m01s606ms (2) 095 stats=0:"remove-uid"
          +1m04s979ms (2) 095 stats=0:"remove-uid"
          +1m20s952ms (2) 095 -top=u0a35:"com.android.chrome"
          +1m20s952ms (2) 095 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m21s063ms (2) 095 stats=0:"remove-uid"
          +1m21s128ms (3) 095 +audio stats=0:"remove-uid"
          +1m26s243ms (2) 095 stats=0:"dump"
