Battery History (0% used, 348 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-10-29-20-25-10
                    0 (1) 038 status=discharging health=good plug=none temp=350 volt=3773 charge=2357 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 038 top=u0a35:"com.android.chrome"
                    0 (2) 038 user=0:"0"
                    0 (2) 038 userfg=0:"0"
                +23ms (2) 038 stats=0:"dump"
             +2s767ms (2) 038 -audio
             +4s560ms (2) 038 stats=0:"remove-uid"
             +4s573ms (2) 038 stats=0:"remove-uid"
             +4s577ms (2) 038 stats=0:"remove-uid"
             +4s581ms (2) 038 stats=0:"remove-uid"
             +4s587ms (2) 038 stats=0:"remove-uid"
             +4s592ms (2) 038 stats=0:"remove-uid"
             +4s685ms (2) 038 stats=0:"remove-uid"
             +4s690ms (2) 038 stats=0:"remove-uid"
             +4s695ms (2) 038 stats=0:"remove-uid"
             +4s698ms (2) 038 stats=0:"remove-uid"
             +4s702ms (2) 038 stats=0:"remove-uid"
             +4s707ms (2) 038 stats=0:"remove-uid"
             +4s755ms (2) 038 stats=0:"remove-uid"
             +4s874ms (2) 038 stats=0:"remove-uid"
             +4s879ms (2) 038 stats=0:"remove-uid"
             +5s471ms (2) 038 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s477ms (2) 038 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s901ms (2) 038 stats=0:"remove-uid"
            +43s696ms (2) 038 stats=0:"remove-uid"
            +44s869ms (2) 038 stats=0:"remove-uid"
            +46s394ms (2) 038 stats=0:"remove-uid"
            +48s236ms (2) 038 stats=0:"remove-uid"
            +50s440ms (2) 038 stats=0:"remove-uid"
            +52s253ms (1) 038 +wifi_scan
            +52s462ms (2) 038 -wifi_scan stats=0:"remove-uid"
            +55s574ms (2) 038 stats=0:"remove-uid"
            +58s488ms (2) 038 stats=0:"remove-uid"
          +1m01s859ms (2) 038 stats=0:"remove-uid"
          +1m26s181ms (2) 038 -top=u0a35:"com.android.chrome"
          +1m26s181ms (3) 038 +audio +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m26s455ms (2) 038 stats=0:"remove-uid"
          +1m26s473ms (2) 038 stats=0:"remove-uid"
          +1m31s262ms (2) 038 stats=0:"dump"
