Battery History (0% used, 364 used of 256KB, 7 strings using 592):
                    0 (10) RESET:TIME: 2022-11-01-21-54-02
                    0 (1) 095 status=discharging health=good plug=none temp=291 volt=4216 charge=6332 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 095 top=u0a35:"com.android.chrome"
                    0 (2) 095 user=0:"0"
                    0 (2) 095 userfg=0:"0"
                    0 (2) 095 tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
                +46ms (2) 095 stats=0:"dump"
             +1s834ms (2) 095 stats=0:"remove-uid"
             +1s864ms (2) 095 stats=0:"remove-uid"
             +1s900ms (2) 095 stats=0:"remove-uid"
             +2s130ms (2) 095 stats=0:"remove-uid"
             +2s149ms (3) 095 -audio stats=0:"remove-uid"
             +3s516ms (2) 095 stats=0:"remove-uid"
             +3s532ms (2) 095 stats=0:"remove-uid"
             +3s708ms (2) 095 stats=0:"remove-uid"
             +4s060ms (2) 095 stats=0:"remove-uid"
             +4s128ms (2) 095 stats=0:"remove-uid"
             +4s133ms (2) 095 stats=0:"remove-uid"
             +4s255ms (2) 095 stats=0:"remove-uid"
             +4s374ms (2) 095 stats=0:"remove-uid"
             +4s389ms (2) 095 stats=0:"remove-uid"
             +4s985ms (2) 095 -tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
             +5s730ms (2) 095 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s742ms (2) 095 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +7s339ms (2) 095 +tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
            +17s378ms (2) 095 -tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
            +43s202ms (2) 095 stats=0:"remove-uid"
            +44s643ms (2) 095 stats=0:"remove-uid"
            +46s336ms (2) 095 stats=0:"remove-uid"
            +48s350ms (2) 095 stats=0:"remove-uid"
            +50s596ms (2) 095 stats=0:"remove-uid"
            +53s076ms (2) 095 stats=0:"remove-uid"
            +55s749ms (2) 095 stats=0:"remove-uid"
            +58s808ms (2) 095 stats=0:"remove-uid"
          +1m02s146ms (2) 095 stats=0:"remove-uid"
          +1m05s806ms (2) 095 stats=0:"remove-uid"
          +1m15s514ms (2) 095 -top=u0a35:"com.android.chrome"
          +1m15s514ms (2) 095 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m15s669ms (3) 095 +audio stats=0:"remove-uid"
          +1m15s762ms (2) 095 stats=0:"remove-uid"
          +1m20s820ms (2) 095 stats=0:"dump"
