Battery History (0% used, 400 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-10-31-13-57-52
                    0 (1) 091 status=discharging health=good plug=none temp=371 volt=4181 charge=5790 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 091 top=u0a35:"com.android.chrome"
                    0 (2) 091 user=0:"0"
                    0 (2) 091 userfg=0:"0"
                +22ms (2) 091 stats=0:"dump"
             +2s172ms (3) 091 -audio stats=0:"remove-uid"
             +2s918ms (2) 091 stats=0:"remove-uid"
             +3s605ms (2) 091 stats=0:"remove-uid"
             +3s755ms (2) 091 stats=0:"remove-uid"
             +4s467ms (2) 091 stats=0:"remove-uid"
             +4s523ms (2) 091 stats=0:"remove-uid"
             +4s529ms (2) 091 stats=0:"remove-uid"
             +4s553ms (2) 091 stats=0:"remove-uid"
             +4s577ms (2) 091 stats=0:"remove-uid"
             +4s599ms (2) 091 stats=0:"remove-uid"
             +4s632ms (2) 091 stats=0:"remove-uid"
             +4s654ms (2) 091 stats=0:"remove-uid"
             +4s758ms (2) 091 stats=0:"remove-uid"
             +4s808ms (2) 091 stats=0:"remove-uid"
             +4s819ms (2) 091 stats=0:"remove-uid"
             +4s836ms (2) 091 stats=0:"remove-uid"
             +4s855ms (2) 091 stats=0:"remove-uid"
             +4s949ms (2) 091 stats=0:"remove-uid"
             +4s971ms (2) 091 stats=0:"remove-uid"
             +4s992ms (2) 091 stats=0:"remove-uid"
             +5s968ms (2) 091 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s974ms (2) 091 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +41s736ms (1) 091 +wifi_scan
            +41s973ms (2) 091 -wifi_scan stats=0:"remove-uid"
            +43s765ms (2) 091 stats=0:"remove-uid"
            +45s551ms (2) 091 stats=0:"remove-uid"
            +47s642ms (2) 091 stats=0:"remove-uid"
            +49s928ms (2) 091 stats=0:"remove-uid"
            +52s458ms (2) 091 stats=0:"remove-uid"
            +55s208ms (2) 091 stats=0:"remove-uid"
            +58s272ms (2) 091 stats=0:"remove-uid"
          +1m01s628ms (2) 091 stats=0:"remove-uid"
          +1m05s238ms (2) 091 stats=0:"remove-uid"
          +1m11s640ms (2) 091 -top=u0a35:"com.android.chrome"
          +1m11s641ms (2) 091 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m11s786ms (2) 091 stats=0:"remove-uid"
          +1m11s801ms (3) 091 +audio stats=0:"remove-uid"
          +1m11s887ms (2) 091 -audio
          +1m11s896ms (2) 091 +audio
          +1m16s786ms (2) 091 stats=0:"dump"
