Battery History (0% used, 372 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-11-02-12-42-57
                    0 (1) 060 status=discharging health=good plug=none temp=419 volt=3756 charge=3794 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 060 top=u0a35:"com.android.chrome"
                    0 (2) 060 user=0:"0"
                    0 (2) 060 userfg=0:"0"
                +15ms (2) 060 stats=0:"dump"
             +2s051ms (2) 060 stats=0:"remove-uid"
             +2s086ms (2) 060 stats=0:"remove-uid"
             +2s102ms (2) 060 stats=0:"remove-uid"
             +2s174ms (2) 060 stats=0:"remove-uid"
             +2s672ms (3) 060 -audio stats=0:"remove-uid"
             +3s555ms (2) 060 stats=0:"remove-uid"
             +3s590ms (2) 060 stats=0:"remove-uid"
             +3s634ms (2) 060 stats=0:"remove-uid"
             +3s671ms (2) 060 stats=0:"remove-uid"
             +3s710ms (2) 060 stats=0:"remove-uid"
             +3s830ms (2) 060 stats=0:"remove-uid"
             +3s916ms (2) 060 stats=0:"remove-uid"
             +3s930ms (2) 060 stats=0:"remove-uid"
             +4s011ms (2) 060 stats=0:"remove-uid"
             +5s307ms (2) 060 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s314ms (2) 060 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s487ms (2) 060 stats=0:"remove-uid"
             +5s571ms (2) 060 stats=0:"remove-uid"
             +5s592ms (2) 060 stats=0:"remove-uid"
             +5s900ms (2) 060 stats=0:"remove-uid"
             +5s914ms (2) 060 stats=0:"remove-uid"
            +41s992ms (2) 060 stats=0:"remove-uid"
            +42s469ms (2) 060 stats=0:"remove-uid"
            +43s254ms (2) 060 stats=0:"remove-uid"
            +44s308ms (2) 060 stats=0:"remove-uid"
            +45s681ms (2) 060 stats=0:"remove-uid"
            +47s292ms (2) 060 stats=0:"remove-uid"
            +49s090ms (2) 060 stats=0:"remove-uid"
            +51s127ms (2) 060 stats=0:"remove-uid"
            +53s416ms (2) 060 stats=0:"remove-uid"
            +54s127ms (2) 060 stats=0:"remove-uid"
          +1m10s159ms (2) 060 -top=u0a35:"com.android.chrome"
          +1m10s159ms (3) 060 +audio +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m10s390ms (2) 060 stats=0:"remove-uid"
          +1m10s399ms (2) 060 stats=0:"remove-uid"
          +1m15s089ms (2) 060 stats=0:"dump"
