Battery History (0% used, 356 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-11-01-14-42-47
                    0 (1) 060 status=discharging health=good plug=none temp=381 volt=3901 charge=3981 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 060 top=u0a35:"com.android.chrome"
                    0 (2) 060 user=0:"0"
                    0 (2) 060 userfg=0:"0"
                +15ms (2) 060 stats=0:"dump"
             +2s322ms (2) 060 stats=0:"remove-uid"
             +2s523ms (3) 060 -audio stats=0:"remove-uid"
             +4s097ms (2) 060 stats=0:"remove-uid"
             +4s151ms (2) 060 stats=0:"remove-uid"
             +4s178ms (2) 060 stats=0:"remove-uid"
             +4s890ms (2) 060 stats=0:"remove-uid"
             +4s900ms (2) 060 stats=0:"remove-uid"
             +4s907ms (2) 060 stats=0:"remove-uid"
             +4s911ms (2) 060 stats=0:"remove-uid"
             +4s916ms (2) 060 stats=0:"remove-uid"
             +4s921ms (2) 060 stats=0:"remove-uid"
             +4s934ms (2) 060 stats=0:"remove-uid"
             +4s946ms (2) 060 stats=0:"remove-uid"
             +4s954ms (2) 060 stats=0:"remove-uid"
             +4s961ms (2) 060 stats=0:"remove-uid"
             +4s976ms (2) 060 stats=0:"remove-uid"
             +5s032ms (2) 060 stats=0:"remove-uid"
             +5s988ms (2) 060 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s999ms (2) 060 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s395ms (2) 060 stats=0:"remove-uid"
            +43s401ms (2) 060 stats=0:"remove-uid"
            +44s583ms (2) 060 stats=0:"remove-uid"
            +46s005ms (2) 060 stats=0:"remove-uid"
            +47s698ms (2) 060 stats=0:"remove-uid"
            +49s632ms (2) 060 stats=0:"remove-uid"
            +51s811ms (2) 060 stats=0:"remove-uid"
            +54s315ms (2) 060 stats=0:"remove-uid"
            +57s069ms (2) 060 stats=0:"remove-uid"
          +1m00s136ms (2) 060 stats=0:"remove-uid"
          +1m11s567ms (2) 060 -top=u0a35:"com.android.chrome"
          +1m11s567ms (3) 060 +audio +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m11s858ms (2) 060 stats=0:"remove-uid"
          +1m11s865ms (2) 060 stats=0:"remove-uid"
          +1m16s965ms (2) 060 stats=0:"dump"
