Battery History (0% used, 408 used of 256KB, 7 strings using 456):
                    0 (10) RESET:TIME: 2022-11-01-22-31-24
                    0 (1) 095 status=discharging health=good plug=none temp=291 volt=4216 charge=6332 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 095 top=u0a35:"com.android.chrome"
                    0 (2) 095 user=0:"0"
                    0 (2) 095 userfg=0:"0"
                +21ms (2) 095 stats=0:"dump"
             +1s758ms (2) 095 stats=0:"remove-uid"
             +1s903ms (2) 095 stats=0:"remove-uid"
             +1s998ms (2) 095 stats=0:"remove-uid"
             +2s009ms (2) 095 stats=0:"remove-uid"
             +2s027ms (2) 095 stats=0:"remove-uid"
             +2s044ms (3) 095 -audio stats=0:"remove-uid"
             +3s183ms (2) 095 stats=0:"remove-uid"
             +3s218ms (2) 095 stats=0:"remove-uid"
             +3s268ms (2) 095 stats=0:"remove-uid"
             +4s021ms (2) 095 stats=0:"remove-uid"
             +4s040ms (2) 095 stats=0:"remove-uid"
             +4s067ms (2) 095 stats=0:"remove-uid"
             +4s086ms (2) 095 stats=0:"remove-uid"
             +4s110ms (2) 095 stats=0:"remove-uid"
             +4s122ms (2) 095 stats=0:"remove-uid"
             +4s134ms (2) 095 stats=0:"remove-uid"
             +5s416ms (2) 095 stats=0:"remove-uid"
             +5s585ms (2) 095 stats=0:"remove-uid"
             +5s929ms (2) 095 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s936ms (2) 095 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +7s262ms (2) 095 stats=0:"remove-uid"
             +7s294ms (2) 095 stats=0:"remove-uid"
             +7s781ms (2) 095 stats=0:"remove-uid"
            +44s319ms (2) 095 stats=0:"remove-uid"
            +46s040ms (2) 095 stats=0:"remove-uid"
            +48s132ms (2) 095 stats=0:"remove-uid"
            +50s425ms (2) 095 stats=0:"remove-uid"
            +53s680ms (2) 095 stats=0:"remove-uid"
            +57s139ms (2) 095 stats=0:"remove-uid"
          +1m00s853ms (2) 095 stats=0:"remove-uid"
          +1m04s857ms (2) 095 stats=0:"remove-uid"
          +1m09s305ms (2) 095 stats=0:"remove-uid"
          +1m13s980ms (2) 095 stats=0:"remove-uid"
          +1m16s437ms (2) 095 stats=0:"write"
          +1m16s833ms (2) 095 -top=u0a35:"com.android.chrome"
          +1m16s833ms (2) 095 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m16s973ms (3) 095 +audio stats=0:"remove-uid"
          +1m17s044ms (2) 095 -audio
          +1m17s054ms (3) 095 +audio stats=0:"remove-uid"
          +1m21s735ms (2) 095 stats=0:"dump"
