Battery History (0% used, 372 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-11-01-14-18-18
                    0 (1) 085 status=discharging health=good plug=none temp=325 volt=4153 charge=5638 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 085 top=u0a35:"com.android.chrome"
                    0 (2) 085 user=0:"0"
                    0 (2) 085 userfg=0:"0"
                +10ms (2) 085 stats=0:"dump"
             +2s493ms (3) 085 -audio stats=0:"remove-uid"
             +5s261ms (2) 085 stats=0:"remove-uid"
             +5s266ms (2) 085 stats=0:"remove-uid"
             +5s273ms (2) 085 stats=0:"remove-uid"
             +5s339ms (2) 085 stats=0:"remove-uid"
             +5s367ms (2) 085 stats=0:"remove-uid"
             +5s430ms (2) 085 stats=0:"remove-uid"
             +5s443ms (2) 085 stats=0:"remove-uid"
             +5s450ms (2) 085 stats=0:"remove-uid"
             +5s516ms (2) 085 stats=0:"remove-uid"
             +5s520ms (2) 085 stats=0:"remove-uid"
             +5s647ms (2) 085 stats=0:"remove-uid"
             +5s656ms (2) 085 stats=0:"remove-uid"
             +5s665ms (2) 085 stats=0:"remove-uid"
             +5s670ms (2) 085 stats=0:"remove-uid"
             +5s694ms (2) 085 stats=0:"remove-uid"
             +5s697ms (2) 085 stats=0:"remove-uid"
             +5s701ms (2) 085 stats=0:"remove-uid"
             +5s741ms (2) 085 stats=0:"remove-uid"
             +5s921ms (2) 085 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s925ms (2) 085 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s951ms (2) 085 stats=0:"remove-uid"
            +43s769ms (2) 085 stats=0:"remove-uid"
            +44s808ms (2) 085 stats=0:"remove-uid"
            +46s177ms (2) 085 stats=0:"remove-uid"
            +47s794ms (2) 085 stats=0:"remove-uid"
            +49s631ms (2) 085 stats=0:"remove-uid"
            +51s641ms (2) 085 stats=0:"remove-uid"
            +53s945ms (2) 085 stats=0:"remove-uid"
            +56s577ms (2) 085 stats=0:"remove-uid"
            +59s497ms (2) 085 stats=0:"remove-uid"
          +1m11s847ms (2) 085 -top=u0a35:"com.android.chrome"
          +1m11s847ms (2) 085 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m11s886ms (3) 085 +audio stats=0:"remove-uid"
          +1m12s159ms (2) 085 stats=0:"remove-uid"
          +1m16s831ms (2) 085 stats=0:"dump"
