Battery History (0% used, 364 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-10-30-22-48-53
                    0 (1) 056 status=discharging health=good plug=none temp=357 volt=3870 charge=3667 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 056 top=u0a35:"com.android.chrome"
                    0 (2) 056 user=0:"0"
                    0 (2) 056 userfg=0:"0"
                +18ms (2) 056 stats=0:"dump"
             +2s733ms (3) 056 -audio stats=0:"remove-uid"
             +3s173ms (2) 056 stats=0:"remove-uid"
             +3s223ms (2) 056 stats=0:"remove-uid"
             +3s721ms (2) 056 stats=0:"remove-uid"
             +4s024ms (2) 056 stats=0:"remove-uid"
             +4s466ms (2) 056 stats=0:"remove-uid"
             +4s519ms (2) 056 stats=0:"remove-uid"
             +4s557ms (2) 056 stats=0:"remove-uid"
             +4s567ms (2) 056 stats=0:"remove-uid"
             +4s579ms (2) 056 stats=0:"remove-uid"
             +4s592ms (2) 056 stats=0:"remove-uid"
             +4s640ms (2) 056 stats=0:"remove-uid"
             +4s648ms (2) 056 stats=0:"remove-uid"
             +4s791ms (2) 056 stats=0:"remove-uid"
             +4s795ms (2) 056 stats=0:"remove-uid"
             +4s810ms (2) 056 stats=0:"remove-uid"
             +4s824ms (2) 056 stats=0:"remove-uid"
             +4s837ms (2) 056 stats=0:"remove-uid"
             +5s882ms (2) 056 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s907ms (2) 056 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s737ms (2) 056 stats=0:"remove-uid"
            +42s941ms (2) 056 stats=0:"remove-uid"
            +43s452ms (2) 056 stats=0:"remove-uid"
            +44s220ms (2) 056 stats=0:"remove-uid"
            +45s214ms (2) 056 stats=0:"remove-uid"
            +46s454ms (2) 056 stats=0:"remove-uid"
            +47s957ms (2) 056 stats=0:"remove-uid"
            +49s594ms (2) 056 stats=0:"remove-uid"
            +51s607ms (2) 056 stats=0:"remove-uid"
            +54s564ms (2) 056 stats=0:"remove-uid"
          +1m26s402ms (2) 056 -top=u0a35:"com.android.chrome"
          +1m26s402ms (2) 056 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m26s426ms (2) 056 stats=0:"remove-uid"
          +1m26s487ms (3) 056 +audio stats=0:"remove-uid"
          +1m31s328ms (2) 056 stats=0:"dump"
