Battery History (0% used, 316 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-10-31-15-13-39
                    0 (1) 091 status=discharging health=good plug=none temp=371 volt=4181 charge=5790 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 091 top=u0a35:"com.android.chrome"
                    0 (2) 091 user=0:"0"
                    0 (2) 091 userfg=0:"0"
                 +5ms (2) 091 stats=0:"dump"
             +2s140ms (2) 091 stats=0:"remove-uid"
             +2s160ms (2) 091 stats=0:"remove-uid"
             +2s208ms (2) 091 stats=0:"remove-uid"
             +2s778ms (3) 091 -audio stats=0:"remove-uid"
             +3s558ms (2) 091 stats=0:"remove-uid"
             +3s705ms (2) 091 stats=0:"remove-uid"
             +4s173ms (2) 091 stats=0:"remove-uid"
             +4s233ms (2) 091 stats=0:"remove-uid"
             +4s358ms (2) 091 stats=0:"remove-uid"
             +4s396ms (2) 091 stats=0:"remove-uid"
             +4s407ms (2) 091 stats=0:"remove-uid"
             +4s440ms (2) 091 stats=0:"remove-uid"
             +5s858ms (2) 091 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s866ms (2) 091 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s188ms (2) 091 stats=0:"remove-uid"
            +42s782ms (2) 091 stats=0:"remove-uid"
            +44s128ms (2) 091 stats=0:"remove-uid"
            +45s554ms (2) 091 stats=0:"remove-uid"
            +47s295ms (2) 091 stats=0:"remove-uid"
            +49s255ms (2) 091 stats=0:"remove-uid"
            +51s481ms (2) 091 stats=0:"remove-uid"
            +53s906ms (2) 091 stats=0:"remove-uid"
            +56s971ms (2) 091 stats=0:"remove-uid"
          +1m00s260ms (2) 091 stats=0:"remove-uid"
          +1m21s505ms (2) 091 -top=u0a35:"com.android.chrome"
          +1m21s505ms (2) 091 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m21s524ms (3) 091 +audio stats=0:"remove-uid"
          +1m21s749ms (2) 091 stats=0:"remove-uid"
          +1m26s788ms (2) 091 stats=0:"dump"
