Battery History (0% used, 356 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-10-30-02-34-52
                    0 (1) 091 status=discharging health=good plug=none temp=340 volt=4146 charge=5494 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 091 top=u0a35:"com.android.chrome"
                    0 (2) 091 user=0:"0"
                    0 (2) 091 userfg=0:"0"
                +24ms (2) 091 stats=0:"dump"
             +2s262ms (2) 091 stats=0:"remove-uid"
             +2s515ms (2) 091 stats=0:"remove-uid"
             +2s679ms (3) 091 -audio stats=0:"remove-uid"
             +3s127ms (2) 091 stats=0:"remove-uid"
             +3s532ms (2) 091 stats=0:"remove-uid"
             +4s226ms (2) 091 stats=0:"remove-uid"
             +4s254ms (2) 091 stats=0:"remove-uid"
             +5s429ms (2) 091 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s435ms (2) 091 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s662ms (2) 091 stats=0:"remove-uid"
             +5s700ms (2) 091 stats=0:"remove-uid"
             +5s707ms (2) 091 stats=0:"remove-uid"
             +5s716ms (2) 091 stats=0:"remove-uid"
             +5s723ms (2) 091 stats=0:"remove-uid"
             +5s735ms (2) 091 stats=0:"remove-uid"
             +5s739ms (2) 091 stats=0:"remove-uid"
             +5s745ms (2) 091 stats=0:"remove-uid"
             +5s755ms (2) 091 stats=0:"remove-uid"
            +42s541ms (2) 091 stats=0:"remove-uid"
            +43s824ms (2) 091 stats=0:"remove-uid"
            +45s305ms (2) 091 stats=0:"remove-uid"
            +47s204ms (2) 091 stats=0:"remove-uid"
            +49s355ms (2) 091 stats=0:"remove-uid"
            +52s037ms (2) 091 stats=0:"remove-uid"
            +53s316ms (1) 091 +wifi_scan
            +53s542ms (1) 091 -wifi_scan
            +55s090ms (2) 091 stats=0:"remove-uid"
            +58s569ms (2) 091 stats=0:"remove-uid"
          +1m02s109ms (2) 091 stats=0:"remove-uid"
          +1m06s009ms (2) 091 stats=0:"remove-uid"
          +1m16s872ms (2) 091 -top=u0a35:"com.android.chrome"
          +1m16s872ms (3) 091 +audio +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m17s183ms (2) 091 stats=0:"remove-uid"
          +1m17s216ms (2) 091 stats=0:"remove-uid"
          +1m21s866ms (2) 091 stats=0:"dump"
