Battery History (0% used, 376 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-10-30-19-16-27
                    0 (1) 093 status=discharging health=good plug=none temp=314 volt=4276 charge=6076 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 093 top=u0a35:"com.android.chrome"
                    0 (2) 093 user=0:"0"
                    0 (2) 093 userfg=0:"0"
                +23ms (2) 093 stats=0:"dump"
             +2s132ms (2) 093 stats=0:"remove-uid"
             +2s277ms (2) 093 stats=0:"remove-uid"
             +2s283ms (3) 093 -audio stats=0:"remove-uid"
             +3s947ms (2) 093 stats=0:"remove-uid"
             +4s270ms (2) 093 stats=0:"remove-uid"
             +4s301ms (2) 093 stats=0:"remove-uid"
             +4s305ms (2) 093 stats=0:"remove-uid"
             +4s969ms (2) 093 stats=0:"remove-uid"
             +4s976ms (2) 093 stats=0:"remove-uid"
             +4s996ms (2) 093 stats=0:"remove-uid"
             +5s015ms (2) 093 stats=0:"remove-uid"
             +5s026ms (2) 093 stats=0:"remove-uid"
             +5s032ms (2) 093 stats=0:"remove-uid"
             +5s038ms (2) 093 stats=0:"remove-uid"
             +5s043ms (2) 093 stats=0:"remove-uid"
             +5s051ms (2) 093 stats=0:"remove-uid"
             +5s056ms (2) 093 stats=0:"remove-uid"
             +5s971ms (2) 093 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s979ms (2) 093 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +38s786ms (1) 093 +wifi_scan
            +39s011ms (1) 093 -wifi_scan
            +43s180ms (2) 093 stats=0:"remove-uid"
            +44s669ms (2) 093 stats=0:"remove-uid"
            +46s444ms (2) 093 stats=0:"remove-uid"
            +48s437ms (2) 093 stats=0:"remove-uid"
            +50s655ms (2) 093 stats=0:"remove-uid"
            +53s052ms (2) 093 stats=0:"remove-uid"
            +55s689ms (2) 093 stats=0:"remove-uid"
            +58s776ms (2) 093 stats=0:"remove-uid"
          +1m02s043ms (2) 093 stats=0:"remove-uid"
          +1m05s526ms (2) 093 stats=0:"remove-uid"
          +1m16s732ms (2) 093 -top=u0a35:"com.android.chrome"
          +1m16s732ms (3) 093 +audio +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m16s989ms (2) 093 -audio
          +1m17s007ms (3) 093 +audio stats=0:"remove-uid"
          +1m17s037ms (2) 093 stats=0:"remove-uid"
          +1m21s919ms (2) 093 stats=0:"dump"
