Battery History (0% used, 364 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-11-02-11-25-49
                    0 (1) 088 status=discharging health=good plug=none temp=345 volt=4156 charge=5865 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 088 top=u0a35:"com.android.chrome"
                    0 (2) 088 user=0:"0"
                    0 (2) 088 userfg=0:"0"
                +14ms (2) 088 stats=0:"dump"
             +1s647ms (2) 088 stats=0:"remove-uid"
             +2s019ms (2) 088 stats=0:"remove-uid"
             +2s453ms (3) 088 -audio stats=0:"remove-uid"
             +3s355ms (2) 088 stats=0:"remove-uid"
             +4s271ms (2) 088 stats=0:"remove-uid"
             +4s313ms (2) 088 stats=0:"remove-uid"
             +4s320ms (2) 088 stats=0:"remove-uid"
             +4s327ms (2) 088 stats=0:"remove-uid"
             +4s335ms (2) 088 stats=0:"remove-uid"
             +4s381ms (2) 088 stats=0:"remove-uid"
             +4s391ms (2) 088 stats=0:"remove-uid"
             +4s398ms (2) 088 stats=0:"remove-uid"
             +4s421ms (2) 088 stats=0:"remove-uid"
             +4s432ms (2) 088 stats=0:"remove-uid"
             +4s448ms (2) 088 stats=0:"remove-uid"
             +4s454ms (2) 088 stats=0:"remove-uid"
             +4s462ms (2) 088 stats=0:"remove-uid"
             +5s882ms (2) 088 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s886ms (2) 088 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s076ms (1) 088 +wifi_scan
            +42s316ms (1) 088 -wifi_scan
            +43s327ms (2) 088 stats=0:"remove-uid"
            +44s317ms (2) 088 stats=0:"remove-uid"
            +45s522ms (2) 088 stats=0:"remove-uid"
            +46s995ms (2) 088 stats=0:"remove-uid"
            +48s721ms (2) 088 stats=0:"remove-uid"
            +51s061ms (2) 088 stats=0:"remove-uid"
            +53s446ms (2) 088 stats=0:"remove-uid"
            +56s611ms (2) 088 stats=0:"remove-uid"
          +1m00s009ms (2) 088 stats=0:"remove-uid"
          +1m03s614ms (2) 088 stats=0:"remove-uid"
          +1m19s817ms (2) 088 -top=u0a35:"com.android.chrome"
          +1m19s817ms (2) 088 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m19s945ms (3) 088 +audio stats=0:"remove-uid"
          +1m20s102ms (2) 088 stats=0:"remove-uid"
          +1m24s678ms (2) 088 stats=0:"dump"
