Battery History (0% used, 352 used of 256KB, 7 strings using 592):
                    0 (10) RESET:TIME: 2022-11-01-00-29-38
                    0 (1) 081 status=discharging health=good plug=none temp=338 volt=4093 charge=5292 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 081 top=u0a35:"com.android.chrome"
                    0 (2) 081 user=0:"0"
                    0 (2) 081 userfg=0:"0"
                +28ms (2) 081 stats=0:"dump"
             +2s670ms (3) 081 -audio stats=0:"remove-uid"
             +4s089ms (2) 081 stats=0:"remove-uid"
             +4s104ms (2) 081 stats=0:"remove-uid"
             +4s113ms (2) 081 stats=0:"remove-uid"
             +4s152ms (2) 081 stats=0:"remove-uid"
             +4s161ms (2) 081 stats=0:"remove-uid"
             +4s169ms (2) 081 stats=0:"remove-uid"
             +4s746ms (2) 081 stats=0:"remove-uid"
             +4s791ms (2) 081 stats=0:"remove-uid"
             +4s807ms (2) 081 stats=0:"remove-uid"
             +4s949ms (2) 081 stats=0:"remove-uid"
             +5s023ms (2) 081 stats=0:"remove-uid"
             +5s288ms (2) 081 stats=0:"remove-uid"
             +5s315ms (2) 081 stats=0:"remove-uid"
             +5s346ms (2) 081 stats=0:"remove-uid"
             +5s831ms (2) 081 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s836ms (2) 081 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s928ms (2) 081 stats=0:"remove-uid"
            +43s902ms (2) 081 stats=0:"remove-uid"
            +45s462ms (2) 081 stats=0:"remove-uid"
            +47s272ms (2) 081 stats=0:"remove-uid"
            +49s348ms (2) 081 stats=0:"remove-uid"
            +51s675ms (2) 081 stats=0:"remove-uid"
            +54s458ms (2) 081 stats=0:"remove-uid"
            +57s639ms (2) 081 stats=0:"remove-uid"
          +1m01s406ms (2) 081 stats=0:"remove-uid"
          +1m04s925ms (2) 081 stats=0:"remove-uid"
          +1m18s148ms (1) 081 +wifi_scan
          +1m18s386ms (2) 081 -wifi_scan +tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
          +1m21s426ms (2) 081 -top=u0a35:"com.android.chrome"
          +1m21s426ms (3) 081 +audio +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m21s695ms (2) 081 stats=0:"remove-uid"
          +1m21s701ms (2) 081 stats=0:"remove-uid"
          +1m26s859ms (2) 081 stats=0:"dump"
