Battery History (0% used, 352 used of 256KB, 7 strings using 592):
                    0 (10) RESET:TIME: 2022-10-31-07-38-13
                    0 (1) 072 status=discharging health=good plug=none temp=293 volt=4034 charge=4701 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 072 top=u0a35:"com.android.chrome"
                    0 (2) 072 user=0:"0"
                    0 (2) 072 userfg=0:"0"
                +11ms (2) 072 stats=0:"dump"
             +2s327ms (2) 072 stats=0:"remove-uid"
             +2s378ms (3) 072 -audio stats=0:"remove-uid"
             +2s827ms (2) 072 stats=0:"remove-uid"
             +3s097ms (2) 072 stats=0:"remove-uid"
             +3s118ms (2) 072 stats=0:"remove-uid"
             +3s154ms (2) 072 stats=0:"remove-uid"
             +3s220ms (2) 072 stats=0:"remove-uid"
             +4s012ms (2) 072 stats=0:"remove-uid"
             +4s686ms (2) 072 stats=0:"remove-uid"
             +4s722ms (2) 072 stats=0:"remove-uid"
             +5s068ms (2) 072 stats=0:"remove-uid"
             +5s100ms (2) 072 stats=0:"remove-uid"
             +5s191ms (2) 072 stats=0:"remove-uid"
             +5s380ms (2) 072 stats=0:"remove-uid"
             +6s169ms (2) 072 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +6s175ms (2) 072 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +34s724ms (2) 072 +tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
            +43s050ms (1) 072 +wifi_scan
            +43s267ms (2) 072 -wifi_scan stats=0:"remove-uid"
            +44s784ms (2) 072 -tmpwhitelist=u0a8:"broadcast:u0a8:com.google.android.chimera.IntentOperation.TARGETED_INTENT"
            +44s905ms (2) 072 stats=0:"remove-uid"
            +46s058ms (2) 072 stats=0:"remove-uid"
            +47s471ms (2) 072 stats=0:"remove-uid"
            +49s340ms (2) 072 stats=0:"remove-uid"
            +51s419ms (2) 072 stats=0:"remove-uid"
            +53s766ms (2) 072 stats=0:"remove-uid"
            +56s414ms (2) 072 stats=0:"remove-uid"
            +59s321ms (2) 072 stats=0:"remove-uid"
          +1m02s527ms (2) 072 stats=0:"remove-uid"
          +1m09s920ms (2) 072 -top=u0a35:"com.android.chrome"
          +1m09s920ms (3) 072 +audio +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m10s112ms (2) 072 stats=0:"remove-uid"
          +1m10s144ms (2) 072 stats=0:"remove-uid"
          +1m15s119ms (2) 072 stats=0:"dump"
