Battery History (0% used, 356 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-10-29-19-03-21
                    0 (1) 086 status=discharging health=good plug=none temp=373 volt=4108 charge=5232 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 086 top=u0a35:"com.android.chrome"
                    0 (2) 086 user=0:"0"
                    0 (2) 086 userfg=0:"0"
                +39ms (2) 086 stats=0:"dump"
             +2s645ms (3) 086 -audio stats=0:"remove-uid"
             +2s990ms (2) 086 stats=0:"remove-uid"
             +4s166ms (2) 086 stats=0:"remove-uid"
             +4s171ms (2) 086 stats=0:"remove-uid"
             +4s629ms (2) 086 stats=0:"remove-uid"
             +4s658ms (2) 086 stats=0:"remove-uid"
             +4s663ms (2) 086 stats=0:"remove-uid"
             +4s672ms (2) 086 stats=0:"remove-uid"
             +4s683ms (2) 086 stats=0:"remove-uid"
             +4s687ms (2) 086 stats=0:"remove-uid"
             +4s720ms (2) 086 stats=0:"remove-uid"
             +4s999ms (2) 086 stats=0:"remove-uid"
             +5s006ms (2) 086 stats=0:"remove-uid"
             +5s012ms (2) 086 stats=0:"remove-uid"
             +5s018ms (2) 086 stats=0:"remove-uid"
             +5s026ms (2) 086 stats=0:"remove-uid"
             +5s050ms (2) 086 stats=0:"remove-uid"
             +5s881ms (2) 086 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s887ms (2) 086 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s074ms (2) 086 stats=0:"remove-uid"
            +42s691ms (2) 086 stats=0:"remove-uid"
            +43s571ms (2) 086 stats=0:"remove-uid"
            +44s695ms (2) 086 stats=0:"remove-uid"
            +46s038ms (2) 086 stats=0:"remove-uid"
            +47s601ms (2) 086 stats=0:"remove-uid"
            +49s432ms (2) 086 stats=0:"remove-uid"
            +51s534ms (2) 086 stats=0:"remove-uid"
            +53s905ms (2) 086 stats=0:"remove-uid"
            +56s544ms (2) 086 stats=0:"remove-uid"
          +1m10s196ms (2) 086 -top=u0a35:"com.android.chrome"
          +1m10s196ms (2) 086 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m10s350ms (3) 086 +audio stats=0:"remove-uid"
          +1m10s451ms (2) 086 stats=0:"remove-uid"
          +1m15s236ms (2) 086 stats=0:"dump"
