Battery History (0% used, 340 used of 256KB, 6 strings using 432):
                    0 (10) RESET:TIME: 2022-10-30-20-08-14
                    0 (1) 083 status=discharging health=good plug=none temp=374 volt=4116 charge=5279 +running +wake_lock +wifi_radio +phone_scanning +audio +screen phone_state=out +wifi_running +wifi wifi_signal_strength=4 wifi_suppl=completed
                    0 (2) 083 top=u0a35:"com.android.chrome"
                    0 (2) 083 user=0:"0"
                    0 (2) 083 userfg=0:"0"
                +20ms (2) 083 stats=0:"dump"
             +1s806ms (2) 083 stats=0:"remove-uid"
             +2s353ms (2) 083 stats=0:"remove-uid"
             +2s367ms (2) 083 stats=0:"remove-uid"
             +2s609ms (3) 083 -audio stats=0:"remove-uid"
             +4s148ms (2) 083 stats=0:"remove-uid"
             +4s272ms (2) 083 stats=0:"remove-uid"
             +4s366ms (2) 083 stats=0:"remove-uid"
             +4s372ms (2) 083 stats=0:"remove-uid"
             +4s380ms (2) 083 stats=0:"remove-uid"
             +4s401ms (2) 083 stats=0:"remove-uid"
             +4s404ms (2) 083 stats=0:"remove-uid"
             +5s250ms (2) 083 stats=0:"remove-uid"
             +5s259ms (2) 083 stats=0:"remove-uid"
             +5s289ms (2) 083 stats=0:"remove-uid"
             +5s296ms (2) 083 stats=0:"remove-uid"
             +5s836ms (2) 083 +job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
             +5s852ms (2) 083 -job=u0a35:"com.android.chrome/org.chromium.components.background_task_scheduler.internal.BackgroundTaskJobService"
            +42s956ms (2) 083 stats=0:"remove-uid"
            +44s192ms (2) 083 stats=0:"remove-uid"
            +45s676ms (2) 083 stats=0:"remove-uid"
            +47s295ms (2) 083 stats=0:"remove-uid"
            +49s159ms (2) 083 stats=0:"remove-uid"
            +51s299ms (2) 083 stats=0:"remove-uid"
            +53s662ms (2) 083 stats=0:"remove-uid"
            +56s379ms (2) 083 stats=0:"remove-uid"
            +59s419ms (2) 083 stats=0:"remove-uid"
          +1m02s712ms (2) 083 stats=0:"remove-uid"
          +1m09s946ms (2) 083 -top=u0a35:"com.android.chrome"
          +1m09s946ms (2) 083 +top=u0a24:"com.google.android.googlequicksearchbox"
          +1m10s090ms (2) 083 stats=0:"remove-uid"
          +1m10s115ms (3) 083 +audio stats=0:"remove-uid"
          +1m15s071ms (2) 083 stats=0:"dump"
